customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST52246,30,Month-to-month,93.53,2346.92,Fiber optic,No,No,Yes,Bank transfer (automatic),No,0,No,No,Yes,No,0,22.49,0,0,1
CUST52247,66,One year,72.11,3863.59,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,1,17.84,1,1,0
CUST52248,40,Month-to-month,120.0,3922.07,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,No,Yes,Yes,0,18.28,1,0,1
CUST52249,20,Month-to-month,79.77,1297.56,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,No,Yes,Yes,No,0,0.0,0,0,0
CUST52250,69,One year,77.0,4701.08,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,2,19.7,0,0,0
CUST52251,8,One year,89.37,721.96,DSL,No,No,Yes,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,1,14.4,0,0,1
CUST52252,33,Month-to-month,93.72,3388.1,Fiber optic,Yes,Yes,Yes,Mailed check,Yes,0,No,No,Yes,No,1,29.29,0,0,1
CUST52253,56,One year,82.88,3819.07,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,Yes,No,0,72.2,0,0,0
CUST52254,28,Two year,50.95,1440.44,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,No,0,36.16,1,0,1
CUST52255,69,One year,33.41,2204.13,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,2,33.0,0,0,0
CUST52256,59,Two year,64.49,3838.77,Fiber optic,No,No,No,Bank transfer (automatic),No,0,No,No,Yes,No,1,20.36,0,0,0
CUST52257,61,One year,95.62,4390.57,No internet service,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,Yes,0,0.0,0,1,0
CUST52258,35,Month-to-month,111.71,4249.64,DSL,No,No,No,Credit card (automatic),Yes,0,No,No,Yes,No,2,28.31,0,0,0
CUST52259,24,Month-to-month,108.46,2359.44,DSL,No,No,Yes,Credit card (automatic),Yes,0,Yes,No,Yes,No,3,12.95,0,2,1
CUST52260,53,One year,73.17,4124.39,No internet service,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,2,0.0,0,0,0
CUST52261,72,Two year,80.49,5138.14,DSL,No,No,No,Credit card (automatic),No,0,Yes,No,Yes,No,4,10.79,0,0,0
CUST52262,42,Month-to-month,85.96,4097.24,Fiber optic,No,No,Yes,Credit card (automatic),No,0,No,No,Yes,Yes,2,21.56,1,0,0
CUST52263,20,Month-to-month,86.8,1769.47,Fiber optic,No,Yes,Yes,Electronic check,No,0,No,No,No,No phone service,2,24.73,1,0,1
CUST52264,69,One year,24.3,1880.4,DSL,Yes,No,Yes,Credit card (automatic),No,0,No,No,Yes,No,1,23.08,0,2,0
CUST52265,17,Month-to-month,99.61,1550.56,Fiber optic,Yes,Yes,No,Electronic check,No,0,Yes,No,Yes,No,0,57.04,0,0,0
CUST52266,10,One year,93.37,811.11,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,0,No,No,Yes,No,2,45.67,0,0,1
CUST52267,15,Month-to-month,81.44,1137.78,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,Yes,No,4,6.99,0,0,1
CUST52268,15,One year,85.08,1030.49,No internet service,No,No,No,Credit card (automatic),No,0,No,No,Yes,No,3,0.0,0,1,0
CUST52269,2,Two year,110.03,184.53,Fiber optic,No,No,Yes,Credit card (automatic),No,0,No,Yes,Yes,No,4,32.35,1,0,1
CUST52270,21,One year,44.29,838.2,DSL,Yes,Yes,Yes,Credit card (automatic),Yes,1,Yes,No,Yes,No,1,53.92,0,0,0
CUST52271,42,One year,120.0,4463.49,Fiber optic,No,No,No,Credit card (automatic),No,0,Yes,Yes,Yes,No,0,21.87,0,0,0
CUST52272,66,One year,76.98,3896.32,No internet service,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,0,0.0,1,0,0
CUST52273,53,Two year,117.13,5188.41,Fiber optic,No,No,No,Bank transfer (automatic),No,0,No,No,No,No phone service,3,32.42,0,0,0
CUST52274,53,Two year,67.86,3585.37,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,22.23,1,0,0
CUST52275,44,Month-to-month,112.92,5509.2,DSL,Yes,No,Yes,Electronic check,No,0,No,No,Yes,No,1,64.4,0,0,0
CUST52276,60,One year,97.56,4856.85,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,4,13.18,2,0,0
CUST52277,39,Month-to-month,74.55,2426.89,DSL,No,No,No,Credit card (automatic),Yes,0,Yes,No,Yes,No,6,9.89,1,0,0
CUST52278,57,Two year,44.8,2676.51,DSL,No,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,1,19.9,2,2,0
CUST52279,47,One year,65.22,3081.4,No internet service,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,4,0.0,1,0,0
CUST52280,11,Month-to-month,94.14,1143.71,No internet service,No,No,No,Credit card (automatic),Yes,0,No,Yes,Yes,No,4,0.0,0,0,1
CUST52281,63,Month-to-month,78.69,4006.93,No internet service,No,No,No,Credit card (automatic),No,0,No,No,Yes,Yes,2,0.0,0,0,1
CUST52282,48,Month-to-month,96.95,5169.6,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,No,0,46.12,0,0,0
CUST52283,23,One year,58.27,1154.45,DSL,No,Yes,No,Mailed check,No,1,Yes,No,Yes,Yes,0,74.24,0,0,0
CUST52284,58,Month-to-month,65.89,3287.89,Fiber optic,Yes,Yes,No,Bank transfer (automatic),Yes,0,No,Yes,No,No phone service,0,22.8,0,2,0
CUST52285,35,Month-to-month,84.9,2728.82,DSL,Yes,Yes,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,0,3.83,0,0,0
CUST52286,1,Two year,62.54,70.98,Fiber optic,Yes,Yes,Yes,Mailed check,No,1,Yes,No,Yes,No,1,19.38,1,0,1
CUST52287,65,One year,103.92,5344.44,Fiber optic,Yes,No,No,Bank transfer (automatic),No,0,Yes,No,Yes,No phone service,1,14.38,0,0,0
CUST52288,35,Month-to-month,99.48,3476.43,DSL,Yes,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,No,0,40.29,0,0,0
CUST52289,20,Month-to-month,117.73,2566.47,DSL,Yes,Yes,No,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,1,38.13,0,1,1
CUST52290,35,Two year,60.7,2396.82,DSL,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,No,3,38.28,0,0,0
CUST52291,4,One year,82.06,347.28,Fiber optic,No,No,No,Electronic check,Yes,1,Yes,No,Yes,No,2,26.15,0,0,1
CUST52292,65,One year,50.62,2551.61,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,Yes,0,22.25,0,0,0
CUST52293,24,Month-to-month,68.79,1780.83,DSL,No,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,2,45.06,0,0,0
CUST52294,29,Month-to-month,80.87,2488.25,DSL,Yes,No,No,Mailed check,No,0,No,Yes,Yes,No,1,47.94,1,0,1
CUST52295,48,Month-to-month,82.72,4480.66,DSL,No,Yes,No,Mailed check,Yes,0,No,No,Yes,Yes,1,61.12,0,0,0
CUST52296,36,One year,60.64,1794.51,DSL,No,No,No,Electronic check,Yes,0,Yes,Yes,No,No phone service,2,47.46,0,0,0
CUST52297,5,Month-to-month,63.22,300.61,No internet service,Yes,Yes,No,Credit card (automatic),No,0,No,No,Yes,No,2,0.0,0,0,0
CUST52298,32,Month-to-month,100.36,2916.86,Fiber optic,No,No,No,Electronic check,No,0,No,Yes,Yes,No,4,12.1,1,1,0
CUST52299,15,One year,62.43,961.98,DSL,No,Yes,Yes,Mailed check,Yes,0,Yes,No,Yes,No,3,46.07,0,0,0
CUST52300,22,Two year,111.83,2003.54,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,3,28.31,0,0,1
CUST52301,32,One year,74.55,1829.86,DSL,No,No,No,Bank transfer (automatic),Yes,0,No,No,No,No phone service,1,33.19,1,1,0
CUST52302,7,Month-to-month,69.26,424.89,DSL,Yes,No,No,Mailed check,No,0,No,Yes,Yes,Yes,2,28.4,0,0,1
CUST52303,28,Month-to-month,118.84,3456.68,Fiber optic,Yes,No,Yes,Mailed check,No,0,No,No,Yes,Yes,0,0.0,0,0,1
CUST52304,15,Month-to-month,58.86,887.81,DSL,Yes,No,No,Credit card (automatic),Yes,0,No,Yes,Yes,No phone service,1,44.11,0,1,0
CUST52305,67,Month-to-month,86.39,5031.05,Fiber optic,No,Yes,Yes,Bank transfer (automatic),No,0,No,No,Yes,No,4,15.87,0,0,0
CUST52306,32,One year,59.94,1894.47,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,3,33.86,0,1,0
CUST52307,39,Month-to-month,71.41,2680.38,No internet service,No,No,No,Mailed check,Yes,0,No,Yes,Yes,No,1,0.0,1,2,1
CUST52308,6,One year,99.21,520.82,DSL,No,Yes,No,Credit card (automatic),Yes,1,Yes,No,Yes,No,2,20.83,2,0,1
CUST52309,64,Two year,87.12,4226.29,Fiber optic,No,Yes,No,Credit card (automatic),No,0,Yes,Yes,Yes,No,2,44.43,0,0,0
CUST52310,9,Two year,30.98,265.42,DSL,Yes,No,Yes,Bank transfer (automatic),No,0,No,No,Yes,Yes,2,63.91,1,0,0
CUST52311,29,Month-to-month,86.57,1892.28,Fiber optic,No,No,No,Bank transfer (automatic),No,0,Yes,No,Yes,No,1,23.96,0,1,0
CUST52312,48,Month-to-month,86.87,4307.68,DSL,Yes,No,No,Credit card (automatic),Yes,0,Yes,No,Yes,No,2,21.48,0,0,0
CUST52313,42,Month-to-month,101.39,3558.56,Fiber optic,No,No,No,Credit card (automatic),No,0,Yes,No,Yes,No,0,27.6,1,0,1
CUST52314,41,Month-to-month,77.16,2773.47,DSL,No,Yes,Yes,Electronic check,No,0,No,No,Yes,No,3,38.05,0,0,0
CUST52315,41,Month-to-month,93.92,3061.53,No internet service,No,No,No,Credit card (automatic),No,1,No,Yes,Yes,Yes,4,0.0,0,0,1
CUST52316,27,Month-to-month,107.89,2835.87,Fiber optic,No,Yes,No,Bank transfer (automatic),No,0,No,No,Yes,No,1,18.71,1,0,0
CUST52317,12,One year,65.66,627.22,DSL,No,No,No,Bank transfer (automatic),Yes,1,Yes,No,Yes,No,3,26.96,0,0,1
CUST52318,72,Month-to-month,100.22,6679.26,Fiber optic,Yes,No,No,Mailed check,No,0,Yes,No,Yes,Yes,2,15.43,0,0,0
CUST52319,2,Two year,65.91,133.97,DSL,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,No,2,16.63,0,0,1
CUST52320,15,Month-to-month,96.24,1642.57,Fiber optic,No,No,No,Credit card (automatic),No,0,No,Yes,Yes,Yes,1,37.42,0,0,0
CUST52321,20,Month-to-month,85.2,1627.22,DSL,Yes,No,Yes,Bank transfer (automatic),Yes,0,No,No,Yes,No,0,14.88,0,1,0
CUST52322,21,Month-to-month,103.35,1825.48,DSL,Yes,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,0,32.97,0,0,0
CUST52323,4,Month-to-month,105.39,431.8,Fiber optic,No,Yes,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,0,10.08,0,0,0
CUST52324,49,Month-to-month,95.07,4065.24,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,30.59,0,0,1
CUST52325,54,Two year,74.1,3446.17,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,No,No,Yes,No,1,13.65,1,0,0
CUST52326,15,Month-to-month,109.59,1650.06,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,0,No,No,Yes,No,4,26.31,1,0,1
CUST52327,61,Month-to-month,87.98,4150.67,DSL,Yes,No,No,Bank transfer (automatic),No,0,No,No,No,No phone service,0,52.91,0,0,0
CUST52328,24,One year,66.89,1453.68,DSL,Yes,No,No,Electronic check,No,0,No,Yes,Yes,No,0,14.14,0,0,0
CUST52329,25,Month-to-month,88.3,1980.18,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,No,1,11.57,2,0,1
CUST52330,34,One year,84.44,2328.92,Fiber optic,Yes,No,No,Electronic check,Yes,1,Yes,No,Yes,Yes,3,32.69,0,1,0
CUST52331,13,Month-to-month,66.32,855.64,DSL,No,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,1,22.32,1,0,1
CUST52332,58,Two year,37.27,2289.3,DSL,No,No,Yes,Credit card (automatic),No,0,No,No,Yes,No,0,80.33,0,0,0
CUST52333,11,Month-to-month,120.0,1152.2,Fiber optic,No,No,Yes,Bank transfer (automatic),No,0,No,No,No,No phone service,1,0.23,0,0,1
CUST52334,61,Month-to-month,120.0,6583.69,Fiber optic,Yes,No,Yes,Bank transfer (automatic),Yes,0,Yes,No,Yes,No phone service,0,28.04,0,0,0
CUST52335,37,One year,86.32,2880.06,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,No,0,74.51,1,0,1
CUST52336,17,Two year,80.87,1351.57,DSL,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,No,4,33.4,1,0,1
CUST52337,32,Month-to-month,90.3,3053.62,Fiber optic,Yes,No,Yes,Credit card (automatic),Yes,0,Yes,No,Yes,No,1,33.26,0,0,0
CUST52338,58,One year,94.51,4428.75,Fiber optic,No,No,No,Bank transfer (automatic),No,0,Yes,No,Yes,No,3,0.26,0,0,0
CUST52339,68,Month-to-month,83.75,4306.04,DSL,No,No,No,Electronic check,No,0,No,No,Yes,No,1,21.64,0,0,0
CUST52340,25,Month-to-month,85.65,2241.75,DSL,No,No,No,Bank transfer (automatic),No,0,Yes,No,Yes,No,1,29.46,2,0,1
CUST52341,66,Month-to-month,59.79,3501.5,DSL,Yes,No,No,Bank transfer (automatic),Yes,1,No,No,Yes,No,4,0.0,0,0,0
CUST52342,38,One year,120.0,4375.11,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,No,No phone service,3,44.68,0,0,0
CUST52343,69,Month-to-month,57.07,3997.95,DSL,No,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,Yes,0,9.42,0,0,0
CUST52344,35,One year,101.98,4094.26,Fiber optic,Yes,No,Yes,Bank transfer (automatic),Yes,0,No,No,Yes,No,0,50.39,0,0,0
CUST52345,48,Month-to-month,77.9,3948.19,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,0,0.0,0,0,1
CUST52346,51,Two year,26.19,1176.11,DSL,Yes,No,Yes,Mailed check,No,0,No,No,Yes,Yes,1,38.89,1,0,0
CUST52347,62,Two year,104.31,5327.28,Fiber optic,No,No,No,Credit card (automatic),No,1,No,No,Yes,No,1,44.78,0,0,0
CUST52348,35,Month-to-month,99.24,3352.99,Fiber optic,Yes,No,No,Credit card (automatic),No,0,Yes,No,Yes,No,1,8.01,0,0,0
CUST52349,59,Month-to-month,51.62,2893.16,DSL,Yes,No,Yes,Mailed check,No,0,No,Yes,Yes,No,1,42.83,0,0,0
CUST52350,14,Month-to-month,110.25,1233.94,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,24.65,0,0,1
CUST52351,22,Two year,75.76,1555.32,Fiber optic,Yes,No,No,Mailed check,Yes,0,Yes,No,Yes,Yes,2,7.94,1,1,0
CUST52352,3,Month-to-month,120.0,408.81,DSL,Yes,No,No,Electronic check,No,1,No,No,Yes,No,0,8.74,0,0,1
CUST52353,45,One year,52.74,2292.93,Fiber optic,Yes,No,No,Credit card (automatic),Yes,0,Yes,Yes,Yes,Yes,3,25.75,0,0,0
CUST52354,36,Month-to-month,81.83,3376.93,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,1,30.57,1,0,1
CUST52355,37,One year,87.81,2692.77,DSL,Yes,No,No,Mailed check,Yes,1,Yes,Yes,Yes,Yes,2,40.2,0,0,0
CUST52356,33,Month-to-month,68.36,2209.71,No internet service,No,Yes,Yes,Bank transfer (automatic),No,0,No,Yes,No,No phone service,3,0.0,0,0,1
CUST52357,42,Month-to-month,77.78,2579.54,Fiber optic,No,Yes,No,Mailed check,No,0,Yes,No,Yes,Yes,2,40.31,0,0,1
CUST52358,44,Two year,88.75,4090.51,Fiber optic,No,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,0,31.85,0,0,1
CUST52359,32,Month-to-month,105.93,2938.86,DSL,No,No,No,Credit card (automatic),Yes,1,No,Yes,Yes,No phone service,0,28.35,0,2,1
CUST52360,64,Two year,68.61,4976.76,DSL,No,Yes,Yes,Electronic check,No,0,No,Yes,Yes,No,2,4.73,0,0,0
CUST52361,18,Month-to-month,77.05,1054.11,DSL,No,Yes,No,Electronic check,No,1,No,Yes,Yes,No,1,10.14,0,0,1
CUST52362,37,Month-to-month,79.06,2854.25,Fiber optic,No,No,No,Credit card (automatic),Yes,0,No,No,Yes,No,2,29.83,0,1,0
CUST52363,58,Two year,73.81,4416.14,Fiber optic,No,No,Yes,Mailed check,No,0,No,Yes,Yes,No,3,38.63,1,0,0
CUST52364,50,One year,59.2,2730.23,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,Yes,No,2,50.21,0,1,0
CUST52365,12,One year,96.62,1317.32,DSL,No,No,No,Electronic check,No,0,No,Yes,Yes,No,3,38.45,0,0,1
CUST52366,47,Month-to-month,111.31,4550.57,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,1,41.2,0,0,0
CUST52367,20,Month-to-month,67.38,1023.38,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,Yes,0,45.7,2,1,0
CUST52368,36,Month-to-month,83.15,3064.38,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,0,24.37,0,1,1
CUST52369,59,One year,100.16,5648.18,Fiber optic,Yes,No,No,Electronic check,No,1,No,No,Yes,Yes,1,45.45,1,0,0
CUST52370,31,Month-to-month,110.05,3388.71,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,Yes,No,No,No phone service,2,40.78,0,0,0
CUST52371,65,Month-to-month,79.51,5018.32,DSL,No,Yes,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,2,41.89,0,0,0
CUST52372,41,Month-to-month,90.16,3836.98,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,No,Yes,Yes,No,0,32.23,0,0,0
CUST52373,68,Month-to-month,77.57,4954.74,No internet service,No,No,No,Bank transfer (automatic),No,0,Yes,No,Yes,No,1,0.0,0,0,0
CUST52374,46,Month-to-month,85.82,3068.62,Fiber optic,No,Yes,No,Bank transfer (automatic),Yes,1,Yes,No,Yes,No,1,31.59,0,0,1
CUST52375,69,Month-to-month,105.31,5617.77,DSL,No,No,Yes,Credit card (automatic),Yes,0,Yes,No,Yes,Yes,1,0.63,0,0,1
CUST52376,21,Two year,81.07,1297.37,No internet service,No,No,Yes,Electronic check,No,0,Yes,No,Yes,No,1,0.0,0,2,0
CUST52377,11,One year,75.97,949.16,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,0,46.37,0,0,0
CUST52378,71,Month-to-month,57.64,4634.67,DSL,No,Yes,No,Electronic check,No,0,No,No,Yes,Yes,0,31.93,1,0,0
CUST52379,39,One year,56.14,1982.24,DSL,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,2,42.09,1,0,1
CUST52380,66,Two year,69.85,4696.04,Fiber optic,No,Yes,No,Credit card (automatic),Yes,0,Yes,No,Yes,No,2,18.79,0,0,0
CUST52381,13,Month-to-month,73.6,737.87,DSL,No,No,No,Electronic check,No,0,No,Yes,Yes,No,0,15.66,0,1,1
CUST52382,64,Month-to-month,99.53,6578.92,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,1,21.01,1,1,1
CUST52383,36,Month-to-month,112.32,3770.66,No internet service,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,No,0,0.0,0,0,0
CUST52384,8,Month-to-month,99.46,755.45,Fiber optic,No,No,No,Mailed check,Yes,1,No,No,Yes,No,2,28.84,0,0,1
CUST52385,54,One year,53.29,2274.89,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,No,Yes,Yes,No,0,4.18,0,0,0
CUST52386,40,Two year,98.56,3572.9,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,0,0.0,1,1,1
CUST52387,71,Month-to-month,65.92,3852.08,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,0,5.28,0,0,0
CUST52388,48,One year,79.57,2874.32,DSL,No,No,Yes,Bank transfer (automatic),No,0,No,No,Yes,No,0,13.48,1,0,0
CUST52389,70,Month-to-month,71.95,4609.51,DSL,No,Yes,No,Mailed check,Yes,0,Yes,Yes,No,No phone service,0,50.68,0,2,0
CUST52390,65,One year,96.17,4948.95,Fiber optic,No,Yes,No,Credit card (automatic),Yes,0,Yes,No,Yes,No,0,0.0,0,0,0
CUST52391,42,One year,95.14,3293.13,Fiber optic,Yes,No,No,Credit card (automatic),Yes,0,No,Yes,Yes,No,0,40.24,0,0,0
CUST52392,46,Month-to-month,99.29,3987.66,Fiber optic,No,Yes,Yes,Mailed check,No,1,Yes,Yes,Yes,No,2,9.36,0,0,0
CUST52393,29,Month-to-month,58.58,1582.18,DSL,Yes,No,No,Credit card (automatic),Yes,1,No,No,Yes,No,2,21.0,0,0,0
CUST52394,61,One year,69.82,3604.6,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,0,No,Yes,Yes,No,1,31.64,0,0,0
CUST52395,26,Two year,94.75,2786.4,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,1,29.09,0,0,0
CUST52396,64,Month-to-month,99.45,7114.14,Fiber optic,No,Yes,Yes,Mailed check,No,0,Yes,Yes,Yes,Yes,1,39.99,0,0,0
CUST52397,40,Month-to-month,120.0,4076.89,Fiber optic,No,Yes,No,Bank transfer (automatic),Yes,1,No,No,Yes,No,1,0.0,1,1,1
CUST52398,70,Month-to-month,98.54,6411.22,Fiber optic,No,Yes,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,3,64.59,0,1,0
CUST52399,9,One year,100.57,898.78,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,1,44.41,0,0,1
CUST52400,22,One year,74.64,1353.97,Fiber optic,No,Yes,Yes,Credit card (automatic),No,1,No,Yes,No,No phone service,0,15.69,0,1,0
CUST52401,28,One year,64.6,1811.29,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,Yes,No,No phone service,3,41.09,1,0,1
CUST52402,49,One year,108.62,4887.24,Fiber optic,Yes,No,Yes,Credit card (automatic),Yes,0,No,Yes,Yes,Yes,0,51.23,0,0,0
CUST52403,10,Two year,67.55,515.04,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,1,No,No,Yes,No,1,86.1,0,0,1
CUST52404,20,Two year,51.9,885.13,Fiber optic,No,No,No,Mailed check,Yes,0,No,Yes,No,No phone service,3,44.06,0,1,1
CUST52405,5,Month-to-month,65.82,270.96,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,0,25.0,1,1,1
CUST52406,23,One year,91.14,2261.97,Fiber optic,No,Yes,Yes,Electronic check,No,0,No,No,Yes,No,0,23.98,1,1,1
CUST52407,70,Month-to-month,66.32,4405.56,DSL,No,No,No,Mailed check,No,0,No,No,Yes,Yes,2,7.3,1,0,0
CUST52408,65,Month-to-month,61.78,3300.87,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,1,49.01,0,0,0
CUST52409,23,Two year,120.0,2698.11,Fiber optic,No,Yes,No,Mailed check,Yes,0,No,No,Yes,No,1,37.22,4,0,1
CUST52410,51,One year,20.96,988.19,DSL,No,No,No,Electronic check,Yes,1,No,No,Yes,Yes,0,38.98,0,0,0
CUST52411,35,Two year,59.98,1933.36,DSL,No,No,Yes,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,1,34.41,0,0,1
CUST52412,22,Month-to-month,116.69,2132.17,DSL,No,Yes,No,Bank transfer (automatic),No,1,Yes,Yes,Yes,No,2,0.0,0,0,1
CUST52413,51,One year,66.31,3400.76,No internet service,No,Yes,No,Credit card (automatic),Yes,0,No,Yes,Yes,Yes,3,0.0,0,0,0
CUST52414,26,Month-to-month,120.0,3363.73,Fiber optic,No,No,No,Bank transfer (automatic),No,0,Yes,Yes,Yes,No,1,0.0,1,0,0
CUST52415,37,Month-to-month,112.22,3919.87,Fiber optic,Yes,No,No,Bank transfer (automatic),No,0,No,No,Yes,No,0,35.98,0,1,1
CUST52416,6,Month-to-month,55.06,267.45,DSL,Yes,No,No,Mailed check,No,0,Yes,Yes,Yes,No,0,15.55,1,0,1
CUST52417,65,One year,99.5,5527.54,Fiber optic,No,Yes,No,Bank transfer (automatic),No,0,Yes,No,Yes,No,0,26.52,0,1,0
CUST52418,64,Month-to-month,82.54,4625.46,Fiber optic,Yes,Yes,No,Mailed check,Yes,0,Yes,Yes,Yes,Yes,1,24.02,0,0,0
CUST52419,66,Two year,59.41,4326.23,No internet service,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,2,0.0,0,1,0
CUST52420,29,Month-to-month,58.9,1707.37,DSL,Yes,No,No,Credit card (automatic),Yes,0,No,No,Yes,No phone service,1,18.17,0,0,0
CUST52421,21,Month-to-month,66.62,1567.84,DSL,Yes,No,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,Yes,0,20.1,0,1,1
CUST52422,40,One year,98.95,3478.19,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,1,10.38,0,0,0
CUST52423,31,Month-to-month,61.05,2080.16,DSL,No,Yes,No,Mailed check,No,1,Yes,No,Yes,No,1,9.37,0,0,0
CUST52424,24,Two year,40.43,1034.98,Fiber optic,No,Yes,Yes,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,0,21.35,0,0,0
CUST52425,15,One year,92.02,1559.17,Fiber optic,Yes,Yes,Yes,Electronic check,No,1,No,No,Yes,No,1,19.26,2,0,0
CUST52426,26,Month-to-month,75.61,1664.51,DSL,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,1,32.95,0,0,0
CUST52427,68,One year,89.23,6849.78,DSL,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,1,0.0,0,0,0
CUST52428,52,One year,66.13,3485.98,Fiber optic,No,No,No,Electronic check,Yes,1,Yes,Yes,Yes,No,1,6.45,0,0,0
CUST52429,5,One year,105.48,550.53,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,No,No,No phone service,1,33.03,0,0,1
CUST52430,18,Two year,98.72,1464.89,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,1,4.86,1,0,1
CUST52431,59,One year,80.35,3965.35,DSL,Yes,No,Yes,Electronic check,No,0,Yes,Yes,Yes,No,0,25.93,0,0,0
CUST52432,23,One year,53.3,1407.07,Fiber optic,No,No,Yes,Credit card (automatic),No,0,Yes,No,Yes,Yes,1,32.05,0,0,0
CUST52433,60,Month-to-month,93.69,5978.79,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,Yes,Yes,Yes,Yes,1,24.12,0,0,0
CUST52434,54,One year,102.86,6141.18,Fiber optic,No,Yes,No,Electronic check,Yes,1,No,Yes,Yes,No,0,22.56,0,0,1
